gameid,datacompleteness,url,league,year,split,playoffs,date,game,patch,playerid,side,position,player,team,champion,ban1,ban2,ban3,ban4,ban5,gamelength,result,kills,deaths,assists,teamkills,teamdeaths,doublekills,triplekills,quadrakills,pentakills,firstblood,firstbloodkill,firstbloodassist,firstbloodvictim,team kpm,ckpm,firstdragon,dragons,opp_dragons,elementaldrakes,opp_elementaldrakes,infernals,mountains,clouds,oceans,dragons (type unknown),elders,opp_elders,firstherald,heralds,opp_heralds,firstbaron,barons,opp_barons,firsttower,towers,opp_towers,firstmidtower,firsttothreetowers,inhibitors,opp_inhibitors,damagetochampions,dpm,damageshare,wardsplaced,wpm,wardskilled,wkpm,controlwardsbought,visionscore,vspm,totalgold,earnedgold,earned gpm,earnedgoldshare,goldspent,gspd,total cs,minionkills,monsterkills,monsterkillsownjungle,monsterkillsenemyjungle,cspm,goldat10,xpat10,csat10,opp_goldat10,opp_xpat10,opp_csat10,golddiffat10,xpdiffat10,csdiffat10,goldat15,xpat15,csat15,opp_goldat15,opp_xpat15,opp_csat15,golddiffat15,xpdiffat15,csdiffat15
TRLH3/85,complete,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH3/85?gameHash=aef2ff303f049dd0&amp;tab=overview,EU LCS,2014,Spring,0,2014-01-14 22:37:18,1,3.15,5,Blue,sup,Edward,Gambit Gaming,Kennen,Kayle,Annie,Elise,,,1837,1,3,1,9,25,6,0,0,0,0,0,0,0,0,0.8165,1.0125,,,,,,,,,,,,,,,,,,,,,,,,0,0,12862,420.098,0.177942,27,0.8819,1,0.0327,2,0,0,9585,5791,189.1453,0.128504,7760,,66,65,1,0,1,2.1557,1755,2871,17,1790,2524,1,-35,347,16,2366,4837,19,2494,4241,3,-128,596,16
TRLH3/85,complete,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH3/85?gameHash=aef2ff303f049dd0&amp;tab=overview,EU LCS,2014,Spring,0,2014-01-14 22:37:18,1,3.15,6,Red,top,YoungBuck,Copenhagen Wolves,Shyvana,Dr. Mundo,Yasuo,Kassadin,,,1837,0,1,4,2,6,25,0,0,0,0,0,0,0,0,0.196,1.0125,,,,,,,,,,,,,,,,,,,,,,,,0,0,16833,549.7986,0.244179,12,0.3919,2,0.0653,3,0,0,9216,5422,177.0931,0.234012,6415,,215,208,7,6,1,7.0223,3227,4699,90,2990,4699,86,237,0,4,4739,7436,137,4542,7389,136,197,47,1
TRLH3/85,complete,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH3/85?gameHash=aef2ff303f049dd0&amp;tab=overview,EU LCS,2014,Spring,0,2014-01-14 22:37:18,1,3.15,7,Red,jng,Amazing,Copenhagen Wolves,Olaf,Dr. Mundo,Yasuo,Kassadin,,,1837,0,0,3,4,6,25,0,0,0,0,1,0,1,0,0.196,1.0125,,,,,,,,,,,,,,,,,,,,,,,,0,0,9176,299.706,0.133107,13,0.4246,0,0,0,0,0,8265,4471,146.0316,0.192965,7025,,135,59,76,70,6,4.4094,2669,3382,39,2925,3701,47,-256,-319,-8,4097,6105,69,4047,5746,66,50,359,3
TRLH3/85,complete,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH3/85?gameHash=aef2ff303f049dd0&amp;tab=overview,EU LCS,2014,Spring,0,2014-01-14 22:37:18,1,3.15,8,Red,mid,cowTard,Copenhagen Wolves,Zyra,Dr. Mundo,Yasuo,Kassadin,,,1837,0,2,9,2,6,25,0,0,0,0,1,1,0,0,0.196,1.0125,,,,,,,,,,,,,,,,,,,,,,,,0,1,17700,578.1165,0.256756,7,0.2286,2,0.0653,1,0,0,8927,5133,167.6538,0.221538,6245,,199,170,29,29,0,6.4997,3471,4801,83,3257,5001,85,214,-200,-2,4786,7176,127,5465,9273,149,-679,-2097,-22
TRLH3/85,complete,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH3/85?gameHash=aef2ff303f049dd0&amp;tab=overview,EU LCS,2014,Spring,0,2014-01-14 22:37:18,1,3.15,9,Red,bot,FORG1VEN,Copenhagen Wolves,Lucian,Dr. Mundo,Yasuo,Kassadin,,,1837,0,2,5,0,6,25,0,0,0,0,0,0,0,0,0.196,1.0125,,,,,,,,,,,,,,,,,,,,,,,,0,0,16395,535.4927,0.237826,6,0.196,1,0.0327,0,0,0,9584,5790,189.1127,0.249895,5578,,224,209,15,14,1,7.3163,2930,2724,74,2463,2459,54,467,265,20,4401,4486,121,4124,4425,112,277,61,9
TRLH3/85,complete,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH3/85?gameHash=aef2ff303f049dd0&amp;tab=overview,EU LCS,2014,Spring,0,2014-01-14 22:37:18,1,3.15,10,Red,sup,Unlimited,Copenhagen Wolves,Lulu,Dr. Mundo,Yasuo,Kassadin,,,1837,0,1,4,2,6,25,0,0,0,0,0,0,0,0,0.196,1.0125,,,,,,,,,,,,,,,,,,,,,,,,0,0,8833,288.503,0.128131,24,0.7839,4,0.1306,3,0,0,6148,2354,76.8862,0.101591,5765,,16,16,0,0,0,0.5226,1790,2524,1,1755,2871,17,35,-347,-16,2494,4241,3,2366,4837,19,128,-596,-16
TRLH3/85,complete,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH3/85?gameHash=aef2ff303f049dd0&amp;tab=overview,EU LCS,2014,Spring,0,2014-01-14 22:37:18,1,3.15,100,Blue,team,,Gambit Gaming,,Kayle,Annie,Elise,,,1837,1,25,6,52,25,6,1,1,1,0,0,,,,0.8165,1.0125,0,0,0,0,0,0,0,0,0,,0,0,,,,1,2,0,1,10,3,0,0,1,0,72282,2360.871,,77,2.515,5,0.1633,2,0,0,64034,45063,1471.8454,,35657,0.138832,,763,197,140,57,31.3555,13390,18731,289,14087,18130,287,-697,601,2,20544,31670,482,20517,29444,457,27,2226,25
TRLH3/85,complete,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH3/85?gameHash=aef2ff303f049dd0&amp;tab=overview,EU LCS,2014,Spring,0,2014-01-14 22:37:18,1,3.15,200,Red,team,,Copenhagen Wolves,,Dr. Mundo,Yasuo,Kassadin,,,1837,0,6,25,10,6,25,0,0,0,0,1,,,,0.196,1.0125,1,0,0,0,0,0,0,0,0,,0,0,,,,0,0,2,0,3,10,1,1,0,1,68937,2251.6168,,62,2.025,9,0.294,7,0,0,42140,23169,756.7447,,31028,-0.138832,,662,127,119,8,25.7703,14087,18130,287,13390,18731,289,697,-601,-2,20517,29444,457,20544,31670,482,-27,-2226,-25
TRLH3/10072,complete,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH3/10072?gameHash=0a8028688c6751af&amp;tab=overview,EU LCS,2014,Spring,0,2014-01-14 23:48:12,1,3.15,1,Blue,top,fredy122,SK Gaming,Shyvana,Gragas,Yasuo,Riven,,,3043,0,2,6,6,10,27,0,0,0,0,0,0,0,1,0.1972,0.7295,,,,,,,,,,,,,,,,,,,,,,,,0,1,21275,419.4873,0.168853,12,0.2366,3,0.0592,2,0,0,12931,6845,134.9655,0.188906,9340,,268,229,39,28,11,5.2843,2404,3087,46,2842,3980,69,-438,-893,-23,3669,5264,84,4697,6933,119,-1028,-1669,-35
TRLH3/10072,complete,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH3/10072?gameHash=0a8028688c6751af&amp;tab=overview,EU LCS,2014,Spring,0,2014-01-14 23:48:12,1,3.15,2,Blue,jng,Svenskeren,SK Gaming,Lee Sin,Gragas,Yasuo,Riven,,,3043,0,0,8,3,10,27,0,0,0,0,0,0,0,0,0.1972,0.7295,,,,,,,,,,,,,,,,,,,,,,,,0,0,9516,187.6306,0.0755256,25,0.4929,1,0.0197,1,0,0,10385,4299,84.765,0.118646,8060,,134,39,95,79,16,2.6421,2446,3250,40,2280,3020,34,166,230,6,3602,5623,67,3571,5524,47,31,99,20
TRLH3/10072,complete,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH3/10072?gameHash=0a8028688c6751af&amp;tab=overview,EU LCS,2014,Spring,0,2014-01-14 23:48:12,1,3.15,3,Blue,mid,Jesiz,SK Gaming,Ziggs,Gragas,Yasuo,Riven,,,3043,0,4,5,4,10,27,1,0,0,0,0,0,0,0,0.1972,0.7295,,,,,,,,,,,,,,,,,,,,,,,,0,2,59436,1171.9224,0.471726,20,0.3943,3,0.0592,4,0,0,18671,12585,248.1433,0.34731,13705,,507,474,33,33,0,9.9967,3098,4840,86,3064,4494,79,34,346,7,4945,7363,136,5026,7043,118,-81,320,18
TRLH3/10072,complete,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH3/10072?gameHash=0a8028688c6751af&amp;tab=overview,EU LCS,2014,Spring,0,2014-01-14 23:48:12,1,3.15,4,Blue,bot,CandyPanda,SK Gaming,Lucian,Gragas,Yasuo,Riven,,,3043,0,4,4,3,10,27,1,0,0,0,0,0,0,0,0.1972,0.7295,,,,,,,,,,,,,,,,,,,,,,,,0,1,31146,614.1176,0.247196,14,0.276,7,0.138,0,0,0,15745,9659,190.4502,0.266563,12593,,342,311,31,27,4,6.7433,2933,2770,77,3048,2971,83,-115,-201,-6,4225,4602,113,5078,4939,130,-853,-337,-17
TRLH3/10072,complete,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH3/10072?gameHash=0a8028688c6751af&amp;tab=overview,EU LCS,2014,Spring,0,2014-01-14 23:48:12,1,3.15,5,Blue,sup,nRated,SK Gaming,Leona,Gragas,Yasuo,Riven,,,3043,0,0,4,7,10,27,0,0,0,0,0,0,0,0,0.1972,0.7295,,,,,,,,,,,,,,,,,,,,,,,,0,0,4624,91.1732,0.0366993,59,1.1633,7,0.138,4,0,0,8933,2847,56.1354,0.0785755,8155,,18,18,0,0,0,0.3549,1798,2564,1,1574,2790,0,224,-226,1,2631,3799,7,2519,4343,5,112,-544,2
TRLH3/10072,complete,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH3/10072?gameHash=0a8028688c6751af&amp;tab=overview,EU LCS,2014,Spring,0,2014-01-14 23:48:12,1,3.15,6,Red,top,kev1n,Millenium,Renekton,Evelynn,Elise,Dr. Mundo,,,3043,1,4,1,12,27,10,0,0,0,0,1,0,1,0,0.5324,0.7295,,,,,,,,,,,,,,,,,,,,,,,,1,0,20672,407.5978,0.158608,16,0.3155,6,0.1183,0,0,0,20373,14287,281.7023,0.241738,13900,,399,366,33,27,6,7.8672,2842,3980,69,2404,3087,46,438,893,23,4697,6933,119,3669,5264,84,1028,1669,35
TRLH3/10072,complete,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH3/10072?gameHash=0a8028688c6751af&amp;tab=overview,EU LCS,2014,Spring,0,2014-01-14 23:48:12,1,3.15,7,Red,jng,Araneae,Millenium,Vi,Evelynn,Elise,Dr. Mundo,,,3043,1,2,3,12,27,10,0,0,0,0,0,0,0,0,0.5324,0.7295,,,,,,,,,,,,,,,,,,,,,,,,0,0,10445,205.9481,0.0801403,8,0.1577,6,0.1183,1,0,0,14663,8577,169.116,0.145126,10010,,144,67,77,65,12,2.8393,2280,3020,34,2446,3250,40,-166,-230,-6,3571,5524,47,3602,5623,67,-31,-99,-20
TRLH3/10072,complete,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH3/10072?gameHash=0a8028688c6751af&amp;tab=overview,EU LCS,2014,Spring,0,2014-01-14 23:48:12,1,3.15,8,Red,mid,Kerp,Millenium,LeBlanc,Evelynn,Elise,Dr. Mundo,,,3043,1,9,3,10,27,10,1,0,0,0,1,1,0,0,0.5324,0.7295,,,,,,,,,,,,,,,,,,,,,,,,2,0,46960,925.9284,0.360305,20,0.3943,6,0.1183,2,0,0,18608,12522,246.9011,0.211874,15075,,261,242,19,16,3,5.1462,3064,4494,79,3098,4840,86,-34,-346,-7,5026,7043,118,4945,7363,136,81,-320,-18
TRLH3/10072,complete,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH3/10072?gameHash=0a8028688c6751af&amp;tab=overview,EU LCS,2014,Spring,0,2014-01-14 23:48:12,1,3.15,9,Red,bot,Creaton,Millenium,Ezreal,Evelynn,Elise,Dr. Mundo,,,3043,1,10,0,7,27,10,1,0,0,0,0,0,0,0,0.5324,0.7295,,,,,,,,,,,,,,,,,,,,,,,,1,0,41024,808.886,0.314761,5,0.0986,2,0.0394,0,0,0,22623,16537,326.0664,0.279807,13343,,457,416,41,25,16,9.0108,3048,2971,83,2933,2770,77,115,201,6,5078,4939,130,4225,4602,113,853,337,17
TRLH3/10072,complete,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH3/10072?gameHash=0a8028688c6751af&amp;tab=overview,EU LCS,2014,Spring,0,2014-01-14 23:48:12,1,3.15,10,Red,sup,Jree,Millenium,Annie,Evelynn,Elise,Dr. Mundo,,,3043,1,2,3,13,27,10,0,0,0,0,0,0,0,0,0.5324,0.7295,,,,,,,,,,,,,,,,,,,,,,,,0,0,11233,221.4854,0.0861863,54,1.0647,14,0.276,6,0,0,13264,7178,141.5314,0.121455,11125,,30,30,0,0,0,0.5915,1574,2790,0,1798,2564,1,-224,226,-1,2519,4343,5,2631,3799,7,-112,544,-2
TRLH3/10072,complete,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH3/10072?gameHash=0a8028688c6751af&amp;tab=overview,EU LCS,2014,Spring,0,2014-01-14 23:48:12,1,3.15,100,Blue,team,,SK Gaming,,Gragas,Yasuo,Riven,,,3043,0,10,27,23,10,27,2,0,0,0,0,,,,0.1972,0.7295,0,0,0,0,0,0,0,0,0,,0,0,,,,0,0,2,1,3,10,1,0,0,4,125997,2484.3313,,130,2.5633,21,0.4141,11,0,0,66665,36237,714.4988,,51853,-0.201204,,1071,198,167,31,25.0214,12679,16511,250,12808,17255,265,-129,-744,-15,19072,26651,407,20891,28782,419,-1819,-2131,-12
TRLH3/10072,complete,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH3/10072?gameHash=0a8028688c6751af&amp;tab=overview,EU LCS,2014,Spring,0,2014-01-14 23:48:12,1,3.15,200,Red,team,,Millenium,,Evelynn,Elise,Dr. Mundo,,,3043,1,27,10,54,27,10,2,0,0,0,1,,,,0.5324,0.7295,1,0,0,0,0,0,0,0,0,,0,0,,,,1,2,0,0,10,3,0,1,4,0,130334,2569.8455,,103,2.0309,34,0.6704,9,0,0,89531,59103,1165.3566,,63453,0.201204,,1121,170,133,37,25.4551,12808,17255,265,12679,16511,250,129,744,15,20891,28782,419,19072,26651,407,1819,2131,12
TRLH3/10087,complete,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH3/10087?gameHash=bd96423fe7fda386&amp;tab=overview,EU LCS,2014,Spring,0,2014-01-15 17:53:47,1,3.15,1,Blue,top,Mimer,SUPA HOT CREW,Dr. Mundo,Yasuo,Lee Sin,Kassadin,,,2546,1,1,2,12,20,14,0,0,0,0,0,0,0,0,0.4713,0.8013,,,,,,,,,,,,,,,,,,,,,,,,3,0,15486,364.9489,0.17876,8,0.1885,5,0.1178,3,0,0,15328,10187,240.0707,0.201787,11900,,271,269,2,0,2,6.3865,2828,4325,71,3272,4742,85,-444,-417,-14,4413,6861,116,4995,7844,147,-582,-983,-31
TRLH3/10087,complete,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH3/10087?gameHash=bd96423fe7fda386&amp;tab=overview,EU LCS,2014,Spring,0,2014-01-15 17:53:47,1,3.15,2,Blue,jng,Impaler,SUPA HOT CREW,Vi,Yasuo,Lee Sin,Kassadin,,,2546,1,2,4,11,20,14,0,0,0,0,0,0,0,0,0.4713,0.8013,,,,,,,,,,,,,,,,,,,,,,,,0,0,6508,153.37,0.0751241,19,0.4478,3,0.0707,3,0,0,13675,8534,201.1155,0.169042,9225,,145,26,119,106,13,3.4171,2530,3721,45,2417,3388,39,113,333,6,4006,6328,70,3763,6356,68,243,-28,2
TRLH3/10087,complete,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH3/10087?gameHash=bd96423fe7fda386&amp;tab=overview,EU LCS,2014,Spring,0,2014-01-15 17:53:47,1,3.15,3,Blue,mid,Moopz,SUPA HOT CREW,Gragas,Yasuo,Lee Sin,Kassadin,,,2546,1,6,4,8,20,14,0,0,0,0,1,1,0,0,0.4713,0.8013,,,,,,,,,,,,,,,,,,,,,,,,0,0,23139,545.3024,0.267101,16,0.3771,0,0,0,0,0,17209,12068,284.3991,0.239048,12415,,352,301,51,49,2,8.2954,3143,4955,61,3608,5113,85,-465,-158,-24,5062,8003,126,5170,7765,134,-108,238,-8
TRLH3/10087,complete,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH3/10087?gameHash=bd96423fe7fda386&amp;tab=overview,EU LCS,2014,Spring,0,2014-01-15 17:53:47,1,3.15,4,Blue,bot,MrRallez,SUPA HOT CREW,Lucian,Yasuo,Lee Sin,Kassadin,,,2546,1,10,0,7,20,14,3,1,0,0,0,0,0,0,0.4713,0.8013,,,,,,,,,,,,,,,,,,,,,,,,0,0,33999,801.2333,0.392462,8,0.1885,2,0.0471,0,0,0,18861,13720,323.3307,0.271772,10778,,339,325,14,11,3,7.989,3151,2919,85,2728,2680,70,423,239,15,4943,4902,142,4357,4896,122,586,6,20
TRLH3/10087,complete,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH3/10087?gameHash=bd96423fe7fda386&amp;tab=overview,EU LCS,2014,Spring,0,2014-01-15 17:53:47,1,3.15,5,Blue,sup,Migxa,SUPA HOT CREW,Thresh,Yasuo,Lee Sin,Kassadin,,,2546,1,1,4,12,20,14,0,0,0,0,0,0,0,0,0.4713,0.8013,,,,,,,,,,,,,,,,,,,,,,,,0,0,7498,176.7007,0.086552,54,1.2726,9,0.2121,7,0,0,11116,5975,140.8091,0.118351,9225,,14,12,2,0,2,0.3299,1948,2802,1,1444,2294,0,504,508,1,2794,4339,3,2075,3685,3,719,654,0
TRLH3/10087,complete,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH3/10087?gameHash=bd96423fe7fda386&amp;tab=overview,EU LCS,2014,Spring,0,2014-01-15 17:53:47,1,3.15,6,Red,top,Wickd,Alliance,Malphite,Shyvana,Leona,Elise,,,2546,0,2,5,4,14,20,0,0,0,0,0,0,0,0,0.3299,0.8013,,,,,,,,,,,,,,,,,,,,,,,,0,3,10838,255.4124,0.127278,18,0.4242,4,0.0943,0,0,0,13187,8046,189.6151,0.222882,7998,,319,304,15,15,0,7.5177,3272,4742,85,2828,4325,71,444,417,14,4995,7844,147,4413,6861,116,582,983,31
TRLH3/10087,complete,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH3/10087?gameHash=bd96423fe7fda386&amp;tab=overview,EU LCS,2014,Spring,0,2014-01-15 17:53:47,1,3.15,7,Red,jng,Shook,Alliance,Kha'Zix,Shyvana,Leona,Elise,,,2546,0,5,6,4,14,20,0,0,0,0,0,0,0,1,0.3299,0.8013,,,,,,,,,,,,,,,,,,,,,,,,0,0,14582,343.6449,0.171247,7,0.165,2,0.0471,1,0,0,12389,7248,170.8091,0.200776,11015,,180,58,122,116,6,4.2419,2417,3388,39,2530,3721,45,-113,-333,-6,3763,6356,68,4006,6328,70,-243,28,-2
TRLH3/10087,complete,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH3/10087?gameHash=bd96423fe7fda386&amp;tab=overview,EU LCS,2014,Spring,0,2014-01-15 17:53:47,1,3.15,8,Red,mid,Froggen,Alliance,LeBlanc,Shyvana,Leona,Elise,,,2546,0,4,3,6,14,20,1,0,0,0,0,0,0,0,0.3299,0.8013,,,,,,,,,,,,,,,,,,,,,,,,0,0,27407,645.8837,0.32186,10,0.2357,1,0.0236,1,0,0,14135,8994,211.956,0.249144,12030,,296,282,14,14,0,6.9756,3608,5113,85,3143,4955,61,465,158,24,5170,7765,134,5062,8003,126,108,-238,8
TRLH3/10087,complete,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH3/10087?gameHash=bd96423fe7fda386&amp;tab=overview,EU LCS,2014,Spring,0,2014-01-15 17:53:47,1,3.15,9,Red,bot,Tabzz,Alliance,Ezreal,Shyvana,Leona,Elise,,,2546,0,2,1,6,14,20,0,0,0,0,0,0,0,0,0.3299,0.8013,,,,,,,,,,,,,,,,,,,,,,,,0,0,23874,562.6237,0.280369,10,0.2357,5,0.1178,0,0,0,14321,9180,216.3394,0.254297,5798,,353,327,26,23,3,8.3189,2728,2680,70,3151,2919,85,-423,-239,-15,4357,4896,122,4943,4902,142,-586,-6,-20
TRLH3/10087,complete,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH3/10087?gameHash=bd96423fe7fda386&amp;tab=overview,EU LCS,2014,Spring,0,2014-01-15 17:53:47,1,3.15,10,Red,sup,Nyph,Alliance,Annie,Shyvana,Leona,Elise,,,2546,0,1,5,7,14,20,0,0,0,0,0,0,0,0,0.3299,0.8013,,,,,,,,,,,,,,,,,,,,,,,,0,0,8451,199.1595,0.0992461,36,0.8484,3,0.0707,5,0,0,7773,2632,62.0267,0.0729015,7625,,30,30,0,0,0,0.707,1444,2294,0,1948,2802,1,-504,-508,-1,2075,3685,3,2794,4339,3,-719,-654,0
TRLH3/10087,complete,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH3/10087?gameHash=bd96423fe7fda386&amp;tab=overview,EU LCS,2014,Spring,0,2014-01-15 17:53:47,1,3.15,100,Blue,team,,SUPA HOT CREW,,Yasuo,Lee Sin,Kassadin,,,2546,1,20,14,50,20,14,3,1,0,0,0,,,,0.4713,0.8013,1,0,0,0,0,0,0,0,0,,0,0,,,,1,1,0,0,11,3,0,1,3,0,86630,2041.5554,,105,2.4745,19,0.4478,13,0,0,76189,50482,1189.6779,,53543,0.185228,,933,188,166,22,26.4179,13600,18722,263,13469,18217,279,131,505,-16,21218,30433,457,20360,30546,474,858,-113,-17
TRLH3/10087,complete,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH3/10087?gameHash=bd96423fe7fda386&amp;tab=overview,EU LCS,2014,Spring,0,2014-01-15 17:53:47,1,3.15,200,Red,team,,Alliance,,Shyvana,Leona,Elise,,,2546,0,14,20,27,14,20,1,0,0,0,1,,,,0.3299,0.8013,0,0,0,0,0,0,0,0,0,,0,0,,,,0,0,1,1,3,11,1,0,0,3,85152,2006.7243,,81,1.9089,15,0.3535,7,0,0,61805,36098,850.6991,,44466,-0.185228,,1001,177,168,9,27.7612,13469,18217,279,13600,18722,263,-131,-505,16,20360,30546,474,21218,30433,457,-858,113,17
TRLH3/10096,complete,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH3/10096?gameHash=c7f078d7cc348080&amp;tab=overview,EU LCS,2014,Spring,0,2014-01-15 19:15:40,1,3.15,1,Blue,top,sOAZ,Fnatic,Shen,Riven,Evelynn,Dr. Mundo,,,1785,1,0,1,14,23,2,0,0,0,0,0,0,0,0,0.7731,0.8403,,,,,,,,,,,,,,,,,,,,,,,,0,0,15959,536.437,0.199375,10,0.3361,0,0,0,0,0,11229,7534,253.2437,0.189458,7385,,226,224,2,2,0,7.5966,2861,4104,79,2801,4224,74,60,-120,5,4539,6672,129,4421,7061,130,118,-389,-1
TRLH3/10096,complete,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH3/10096?gameHash=c7f078d7cc348080&amp;tab=overview,EU LCS,2014,Spring,0,2014-01-15 19:15:40,1,3.15,2,Blue,jng,Cyanide,Fnatic,Elise,Riven,Evelynn,Dr. Mundo,,,1785,1,6,0,7,23,2,0,0,0,0,0,0,0,0,0.7731,0.8403,,,,,,,,,,,,,,,,,,,,,,,,1,0,12467,419.0588,0.15575,13,0.437,0,0,1,0,0,10400,6705,225.3782,0.168609,5795,,94,25,69,56,13,3.1597,2551,3431,34,2641,3382,49,-90,49,-15,3742,6054,53,4173,6974,84,-431,-920,-31
TRLH3/10096,complete,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH3/10096?gameHash=c7f078d7cc348080&amp;tab=overview,EU LCS,2014,Spring,0,2014-01-15 19:15:40,1,3.15,3,Blue,mid,xPeke,Fnatic,Gragas,Riven,Evelynn,Dr. Mundo,,,1785,1,6,1,7,23,2,0,0,0,0,0,0,0,1,0.7731,0.8403,,,,,,,,,,,,,,,,,,,,,,,,0,0,20642,693.8487,0.25788,19,0.6387,1,0.0336,2,0,0,13422,9727,326.958,0.244609,7840,,302,245,57,44,13,10.1513,2936,4578,74,3280,4528,78,-344,50,-4,5207,8559,156,4963,7740,136,244,819,20
TRLH3/10096,complete,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH3/10096?gameHash=c7f078d7cc348080&amp;tab=overview,EU LCS,2014,Spring,0,2014-01-15 19:15:40,1,3.15,4,Blue,bot,Rekkles,Fnatic,Jinx,Riven,Evelynn,Dr. Mundo,,,1785,1,11,0,6,23,2,3,0,0,0,0,0,0,0,0.7731,0.8403,,,,,,,,,,,,,,,,,,,,,,,,1,0,25606,860.7059,0.319895,6,0.2017,2,0.0672,0,0,0,14802,11107,373.3445,0.279314,9800,,282,258,24,16,8,9.479,3101,3039,91,2887,2942,77,214,97,14,5009,5423,149,4474,4767,131,535,656,18
TRLH3/10096,complete,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH3/10096?gameHash=c7f078d7cc348080&amp;tab=overview,EU LCS,2014,Spring,0,2014-01-15 19:15:40,1,3.15,5,Blue,sup,YellOwStaR,Fnatic,Thresh,Riven,Evelynn,Dr. Mundo,,,1785,1,0,0,16,23,2,0,0,0,0,0,0,0,0,0.7731,0.8403,,,,,,,,,,,,,,,,,,,,,,,,0,0,5371,180.5378,0.0670998,28,0.9412,1,0.0336,2,0,0,8388,4693,157.7479,0.11801,5605,,9,9,0,0,0,0.3025,1443,2891,0,1737,2706,1,-294,185,-1,2312,4528,3,2624,4442,1,-312,86,2
TRLH3/10096,complete,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH3/10096?gameHash=c7f078d7cc348080&amp;tab=overview,EU LCS,2014,Spring,0,2014-01-15 19:15:40,1,3.15,6,Red,top,fredy122,SK Gaming,Renekton,Kassadin,Annie,Ziggs,,,1785,0,0,4,0,2,23,0,0,0,0,0,0,0,0,0.0672,0.8403,,,,,,,,,,,,,,,,,,,,,,,,0,0,9941,334.1513,0.219472,10,0.3361,1,0.0336,0,0,0,7918,4223,141.9496,0.206515,5810,,216,214,2,2,0,7.2605,2801,4224,74,2861,4104,79,-60,120,-5,4421,7061,130,4539,6672,129,-118,389,1
TRLH3/10096,complete,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH3/10096?gameHash=c7f078d7cc348080&amp;tab=overview,EU LCS,2014,Spring,0,2014-01-15 19:15:40,1,3.15,7,Red,jng,Svenskeren,SK Gaming,Shyvana,Kassadin,Annie,Ziggs,,,1785,0,0,5,1,2,23,0,0,0,0,1,0,1,0,0.0672,0.8403,,,,,,,,,,,,,,,,,,,,,,,,0,1,9607,322.9244,0.212098,13,0.437,1,0.0336,0,0,0,7577,3882,130.4874,0.189837,5230,,150,39,111,100,11,5.042,2641,3382,49,2551,3431,34,90,-49,15,4173,6974,84,3742,6054,53,431,920,31
TRLH3/10096,complete,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH3/10096?gameHash=c7f078d7cc348080&amp;tab=overview,EU LCS,2014,Spring,0,2014-01-15 19:15:40,1,3.15,8,Red,mid,Jesiz,SK Gaming,Ahri,Kassadin,Annie,Ziggs,,,1785,0,2,5,0,2,23,0,0,0,0,1,1,0,0,0.0672,0.8403,,,,,,,,,,,,,,,,,,,,,,,,0,0,12254,411.8992,0.270538,11,0.3697,1,0.0336,0,0,0,9034,5339,179.4622,0.261096,8225,,231,219,12,12,0,7.7647,3280,4528,78,2936,4578,74,344,-50,4,4963,7740,136,5207,8559,156,-244,-819,-20
